1, Coral Reefs, 29, Northern Salado, Rubber fig Salix caprea Adansonia digitata Quercus serrata Neem Tree Black locust, Mount Morgan, Hidden Lakes Circle C Dam Faucherie Lake Granite Lakes
108, Marine Ecosystems, 50, Brazos, American sycamore Blue spruce Clove Quercus acutissima Rubber fig Weeping willow Southern magnolia Camphor tree Tree of heaven Cacao tree Blue spruce Southern magnolia Sycamore maple Bristlecone pine, Capitol Peak, Sanford Lake Lost Lake San Luis Reservoir
109, Dry Coastal Ecosystems, 55, Elbe–Vltava, Silver birch Eastern black walnut Sycamore maple Tree of heaven Sycamore maple, Grays Peak, Crystal Lake Leoma Lakes Mountain Lake
110, Dry Coastal Ecosystems, 24, Fly, Tasmanian blue gum Tilia cordata Quercus suber American sycamore Bay laurel Star magnolia Eastern black walnut Neem Tree, Gannett Peak, Lake Sterling Snowshoe Lake Ice Lake Dumbell No. 3 Isinglass Lake
111, Managed Terrestrial Ecosystems, 30, Oka, Curry tree Breadfruit Black locust Pecan European beech American sycamore Breadfruit Pistachio Silver maple Breadfruit Papaya, Mount Oso, Frog Lakes Deadfull Lakes Lakes Basin
112, Managed Aquatic Ecosystems, 9, Pilcomayo, American sycamore European beech Montezuma cypress Curry tree Cacao tree Tilia cordata Clove Silver maple, Sunshine Peak, Lewis Lakes Indian Creek Reservoir Turtle Lake Tyndall Creek No. 8
113, Intertidal and Littoral Ecosystems, 46, Iriri, Star magnolia Adansonia digitata American sycamore Pistachio European ash Eastern white pine European beech Black locust Banyan Cacao tree, Conejos Peak, Atascadero Lake Beltz Lake Double Head Lake Hilton Creek Lakes Lakes Basin
114, Lakes and Reservoirs, 25, Yenisei–Angara–Selenge, Banyan Montezuma cypress Quercus acutissima English oak Adansonia digitata, West Spanish Peak, Dusy Basin No. 5 Erin Lake Railroad Reservoir Stanford Lakes Porcupine Reservoir
115, River and Stream Ecosystems, 60, (Zambesi), Silver birch Tasmanian blue gum Breadfruit Bay laurel Cacao tree Coast redwood Ginkgo White oak Tilia cordata Quercus acutissima Nutmeg, Handies Peak, Rodgers Lakes Barnum Flat Reservoir Roseville Reservoir
116, Wetland Forests, 56, Kapuas, Tree of heaven Southern magnolia Silver maple Salix caprea Black locust European beech Adansonia digitata, Mount Antero, East Fork Lake Malibu Lagoon Red Lake
117, Temperate Deserts and Semi-Deserts, 19, Don, English oak American sycamore Silver maple Nutmeg Eastern black walnut Montezuma cypress Bristlecone pine Coast redwood Breadfruit Quercus acutissima Banyan Star magnolia, Castle Peak, Twin Lakes, Lower Isberg Lake, North Lindsey Lakes Raker and Thomas Reservoirs Drum Forebay Ivanpah Lake
118, Dry Coastal Ecosystems, 40, Cimarron, Camphor tree European beech Tea plant Weeping willow English oak, Rio Grande Pyramid, Lakes Basin Windmill Lake Marmot Lake Summit Lake River Spring Lakes Wolverine Lake
119, Coniferous Forests, Temperate Deciduous Forests, 54, Churchill, Papaya Clove Bay laurel Giant sequoia Banyan Silver birch Weeping willow Tea plant Quercus serrata Giant sequoia Rubber fig Eastern black walnut, Longs Peak, Dry Lake Souza Lake Campbell Lake S P Lakes Lake Anna
120, Field Crop Ecosystems, 4, Canadian, Quercus serrata Pistachio Salix caprea Rubber fig Sycamore maple Quercus ilex Eastern white pine Rubber fig Breadfruit Tasmanian blue gum, Mount Wilson, Hansen Lake Little Dry Lake Secret Lake
121, Coral Reefs, 26, Limpopo, Adansonia digitata Quercus ilex Bay laurel Bay laurel Papaya Tilia cordata Banyan Nutmeg Ginkgo Eastern white pine True cinnamon tree Eastern black walnut Quercus acutissima Breadfruit, Mount Hubbard, Papoose Lake Warren Lake Volcano Lake Water Dog Lakes Lake Ethel Ward Lake
122, Tree Crop Ecosystems, 15, Yenisei–Angara–Selenge, Breadfruit European beech American sycamore Giant sequoia Sycamore maple Camphor tree Star magnolia, Mount Sneffels, Emerson Lake Billy-Be-Damn Lake Sunset Reservoir West Cronise Lake
123, Wet Coastal Ecosystems, 55, Orange, Banyan English walnut American sycamore Adansonia digitata Sycamore maple Coast redwood Ginkgo Star magnolia, Mount Natazhat, Upper Mud Lake Long Lake Spearpoint Lake Twin Lakes 2
124, Polar and Alpine Tundra, 18, Kama, Clove Bay laurel True cinnamon tree Quercus serrata Bristlecone pine Eastern white pine Coconut True cinnamon tree Ginkgo Quercus ilex, Mount Natazhat, Sphinx Lakes Horse Lake Deadfull Lakes Nancy Lake Big Bear Lake Heath Dam  Reservoir
125, Dry Coastal Ecosystems, 35, (Nonni), Tasmanian blue gum White oak Cacao tree Adansonia digitata Indian gooseberry Quercus ilex Camphor tree English walnut Ginkgo Tilia cordata Curry tree Neem Tree, Mount Alverstone, Lowrey Superior Lake Williams Reservoir
126, Polar and Alpine Tundra, 14, (Duna), Southern magnolia Tea plant Montezuma cypress Papaya Southern magnolia Blue spruce Tree of heaven, Denali, Frog Lake Big Elk Lake Little Lagoon
127, Hot Deserts and Arid Shrublands, 14, Yellowstone, Brazil nut English oak Bay laurel Salix caprea True cinnamon tree Northern Red Oak Tilia cordata Curry tree American sycamore Tree of heaven Clove Star magnolia, Hesperus Mountain, Rocky Basin Lakes Lake Mathews Blossom Lakes Palisade Lakes Halsey Afterbay
128, Greenhouse Ecosystems, 60, Rhine, Sycamore maple Quercus ilex Sycamore maple Clove American sycamore Quercus acutissima Pecan Cacao tree European ash Banyan Eastern white pine Breadfruit Tea plant Star magnolia, Mount Massive, Twin Lakes Rodgers Lakes Hospital Lake Bear Wallows Gefo Lake Lake Shasta
129, Ecosystems of the Deep Ocean, 12, (Nonni), Breadfruit Pistachio Brazil nut White oak Rubber fig Indian gooseberry Adansonia digitata Silver birch Tilia cordata Quercus acutissima, Mount Oso, South Lake Laguna Lake Lost Lakes
130, Tropical Savannas, 6, Vyatka, Curry tree Tilia cordata Adansonia digitata Pará rubber tree Cacao tree Coast redwood Quercus serrata Black locust Neem Tree Eastern black walnut Quercus serrata Weeping willow, Rio Grande Pyramid, Chimney Rock Lake Shadow Lake Trout Lake Wet Weather Pond
131, Mires: Swamp, Bog, Fen, and Moor, 21, Helmand, Blue spruce Rubber fig Silver birch Camphor tree Cacao tree Eastern black walnut True cinnamon tree Black locust Curry tree Clove Tilia cordata Sycamore maple, Mount Keith, Nydiver Lakes, Middle Gardiner No.8 Busters Reservoir Tule Lake
132, Intertidal and Littoral Ecosystems, 21, Krishna, Coast redwood Quercus ilex Silver maple Pará rubber tree Bay laurel Quercus suber Breadfruit Ginkgo, Mount Alverstone, Hidden Lakes Buckhorn Reservoir Rockslide Lake
133, Aquatic Ecosystems, 57, Seversky Donets, Tea plant European beech True cinnamon tree Star magnolia Cacao tree Bay laurel Weeping willow Eastern white pine Sycamore maple Tea plant Bristlecone pine Tea plant Neem Tree Brazil nut, Mount Alverstone, Tejon Reservoir Number Two Graves Reservoir Darwin Lake 2
134, Hot Deserts and Arid Shrublands, 36, Orange, Quercus ilex Weeping willow White oak Bristlecone pine True cinnamon tree Papaya White oak Star magnolia Giant sequoia, Maroon Peak, Sequoia Lake Waugh Reservoir Mildred Lake Ledson Marsh
135, Managed Grasslands, 30, Jubba–Shebelle, Southern magnolia English walnut Bay laurel Eastern white pine Banyan Star magnolia Tree of heaven American sycamore Quercus acutissima Adansonia digitata Indian gooseberry Pistachio Black locust Pecan, Bennett Peak, Rodgers Lakes Sotcher Lake Glacier Ridge No. 4 Foothill Ranch Johnson Lake Backbone Lake
136, Greenhouse Ecosystems, 20, Danube–Breg, Bristlecone pine Quercus ilex Papaya Silver birch Blue spruce European beech Brazil nut European ash Nutmeg Salix caprea Coconut, Hagues Peak, Baboon Lakes Corrie Lochan Cuddihy Lakes 3 Grass Valley Creek Reservoir Humphreys Lakes
137, Coniferous Forests, Temperate Deciduous Forests, 9, Marañón, Quercus serrata Pecan Bay laurel Indian gooseberry Northern Red Oak Tasmanian blue gum Tilia cordata Quercus serrata Black locust Breadfruit Neem Tree, Jacque Peak, Poore Lake Eaton Lakes Iceland Lake Cirque Lake
138, Coral Reefs, 34, Gila, Southern magnolia Nutmeg Tilia cordata Breadfruit Tree of heaven Quercus acutissima Quercus acutissima Southern magnolia Tree of heaven, Longs Peak, Lost Keys Lake 4 Adobe Reservoir Poonkinny Lake
139, Managed Aquatic Ecosystems, 8, Kapuas, True cinnamon tree Indian gooseberry Tilia cordata Pistachio Blue spruce Papaya Eastern white pine, West Buffalo Peak, Quarry Lakes Jacks Swamp Terrace Lake Lumsden Pond Green Oaks No. 1
140, Field Crop Ecosystems, 39, Yangtze, Clove Neem Tree Eastern white pine Tea plant Silver birch Indian gooseberry Blue spruce Silver birch Brazil nut Montezuma cypress Brazil nut Clove, San Luis Peak, Crabtree Lake Everett Lake Chain Lakes Juniper Lake Sotcher Lake
141, Inland Aquatic Ecosystems, 18, Green, Tree of heaven White oak Pará rubber tree Northern Red Oak Blue spruce Banyan Magnolia kobus Pará rubber tree Blue spruce Quercus serrata European beech, Mount Wilson, Dusy Basin No. 7 Long Lake Green Island Lake Beardsley Lake Meeks Meadow Lake
142, Hot Deserts and Arid Shrublands, 4, White, Rubber fig English walnut Coconut Montezuma cypress European beech Banyan Tree of heaven Bay laurel Pecan, Parry Peak, Baldwin Reservoir Hidden Lake 4-Q Lakes Essex Pond McGrath Lake
143, Tropical Rain Forest Ecosystems, 45, Aras, Banyan English oak Quercus acutissima Adansonia digitata Silver birch American sycamore Tea plant Blue spruce Weeping willow Tilia cordata, Mount Whitney, North Battle Creek Reservoir Durney Lake Vernon, Lake
144, Managed Terrestrial Ecosystems, 12, Ili, Bay laurel Pará rubber tree Tree of heaven Salix caprea Silver maple Neem Tree Adansonia digitata Breadfruit Pecan Bay laurel English walnut European ash Sycamore maple, Maroon Peak, Summit Lake O'Neill Forebay Lake Piru Clark Lake #1 Kenneth Hahn Lake
145, Managed Aquatic Ecosystems, 27, Vyatka, White oak Sycamore maple Bay laurel European beech Eastern black walnut Rubber fig Eastern black walnut Clove Montezuma cypress Camphor tree Papaya English walnut, Sunshine Peak, Cirque Lake Kern River No. 12 Hideaway Lake
146, Managed Terrestrial Ecosystems, 57, Guaviare, Eastern black walnut Pecan Quercus acutissima Salix caprea Blue spruce Papaya, Mount Gabb, Boulder Lake, East Mud Lake Reservoir Sawmill Pond
147, Tropical Rain Forest Ecosystems, 46, Athabasca, Star magnolia Indian gooseberry English oak European ash Eastern white pine Tree of heaven Salix caprea Pecan, Tower Mountain, Wanda Lake Kiefer Reservoir Rogers Lake
148, Bioindustrial Ecosystems, 19, Orange, American sycamore English walnut Camphor tree Coconut Silver birch Papaya Coconut Weeping willow, Mount Whitney, Thompson Lake Lower Twin Lake Deer Creek Reservoir Beardsley Lake Buck Lake
149, Mediterranean-Type Shrublands, 9, Purús, Silver birch Tea plant European ash Coast redwood Quercus ilex White oak Cacao tree European beech European beech Ginkgo Bristlecone pine Bay laurel, Tower Mountain, Dry Lake Donner Lake Highland Springs Reservoir Azalea Lake Little Hancock Lake Lake Italy
150, Polar and Alpine Tundra, 42, (Zambesi), Silver maple Adansonia digitata Curry tree Montezuma cypress Brazil nut Tea plant Clove, Regal Mountain, Searles Lake Nelson Lakes Edith Lake Rockbound Lake
151, Wet Coastal Ecosystems, 8, Mackenzie–Slave–Peace–Finlay, Quercus suber Quercus acutissima Eastern black walnut Quercus ilex Blue spruce Weeping willow Camphor tree Southern magnolia Star magnolia Sycamore maple, Mount Morgan, Bullfrog Lakes 2 Shallow Lake Castaic Lake
152, Hot Deserts and Arid Shrublands, 29, White, Weeping willow Quercus ilex Ginkgo Banyan Star magnolia Tea plant Weeping willow Nutmeg Pará rubber tree Bristlecone pine, Mount Massive, Reseda Park Lake Monarch Lakes Smith Reservoir Vidette Lakes
153, Heathlands and Related Shrublands, 37, Paraguay, English oak American sycamore Black locust Brazil nut Tree of heaven Quercus suber Bristlecone pine Ginkgo Coconut Pará rubber tree Montezuma cypress Silver maple, Grizzly Peak, Dry Lake Big Laguna Lake Upper Chalfant Lake Upper Horton Lakes Winnemucca Lake Bear Lake
154, Ecosystems of Disturbed Ground, 47, Uruguay, Magnolia kobus Indian gooseberry Star magnolia Giant sequoia Bay laurel Ginkgo Montezuma cypress Cacao tree Ginkgo Quercus acutissima Giant sequoia True cinnamon tree, Mount Fairweather, Bench Lakes Rutherford Lake Deadfall Lakes, Lower Big Duck Lake Blacks Lake
155, Polar and Alpine Tundra, 41, Ishim, Adansonia digitata Northern Red Oak True cinnamon tree Giant sequoia Papaya Adansonia digitata Ginkgo Coconut, Wind River Peak, Camino Reservoir Burger Reservoir Cynthia Francis Lake
156, Tree Crop Ecosystems, 61, Syr Darya – Naryn, Tree of heaven White oak Pecan Coast redwood Adansonia digitata Tilia cordata American sycamore, Mount Cook, Hufford Lake Kennedy Lake, East Poorman Reservoir Fruit Lake Tyndall Creek No. 7
157, Mires: Swamp, Bog, Fen, and Moor, 57, Don, Southern magnolia Giant sequoia Southern magnolia Adansonia digitata Adansonia digitata Southern magnolia European beech Silver maple, Bard Peak, Green Valley Blue Lakes Twin Lakes Madera Lake Waterdog Lake Lake Merritt
158, Wetland Forests, 40, (Huang He), Eastern black walnut Tree of heaven English oak Cacao tree Tea plant Salix caprea True cinnamon tree Giant sequoia Pará rubber tree Southern magnolia Magnolia kobus Quercus ilex European beech Neem Tree, Wind River Peak, Silver Lake Toole Pond Beyers Lake, Lower Pond Lily Lake Lake Hennessey
159, Tropical Savannas, 18, (Tajo/Tejo), Silver birch Black locust Silver maple Tea plant Curry tree, , Lord Meadow Jackson Lake Moccasin Reservoir Five Lakes, Little Farley Lake
160, Dry Coastal Ecosystems, 17, Tobol, Papaya Quercus acutissima Bristlecone pine American sycamore Blue spruce Rubber fig Northern Red Oak Quercus serrata Adansonia digitata, Mount Powell, Arndt Lake Twin Lake Graveyard Lakes
161, Tropical Savannas, 33, Red (Asia), Tasmanian blue gum Silver maple Breadfruit Magnolia kobus Papaya Tilia cordata, Conejos Peak, Porter Reservoir Pika Lake Badger Lakes
162, Tropical Savannas, 45, (Rio Paraguay), Bristlecone pine Silver birch Pecan Brazil nut Clove Pistachio, Crestone Peak, Lake Tynan Tamarack Lake Thermalito Forebay McCreary Lake Lake Poway Barrett Lake
163, Ecosystems of the Continental Shelves, 28, Indus, Quercus suber True cinnamon tree Weeping willow European beech Tasmanian blue gum Northern Red Oak Tilia cordata Indian gooseberry European beech Salix caprea Pistachio Tree of heaven Pistachio, Jacque Peak, College Lake Grouse Lake Signal Butte Reservoir Stoddard Lake, Upper Mosquito Lake
164, Estuaries and Enclosed Seas, 44, Shatt al-Arab – Euphrates, Ginkgo White oak Southern magnolia Quercus serrata Silver maple White oak Magnolia kobus Montezuma cypress Rubber fig Coast redwood Tilia cordata Quercus suber, Hesperus Mountain, Rector Reservoir Turf Lakes Grouse Lake Diamond Mesa No. 7
165, Wetland Forests, 44, Ubangi–Uele, European beech Star magnolia English oak Quercus ilex Indian gooseberry Brazil nut Bristlecone pine, Conejos Peak, Parker Lakes Mud Lakes Silver Lake Reservoir Pine Peak Reservoir Minnie Lake
166, Bioindustrial Ecosystems, 42, Volta, English oak Indian gooseberry Indian gooseberry Sycamore maple Montezuma cypress Quercus ilex Pecan Quercus ilex, Grand Teton, Post Lakes Lake Sonoma Harper Lake Arndt Lake Hopkins Lake, Upper Sugar Lake, South
167, Heathlands and Related Shrublands, 7, (Lancang Jiang), English walnut Southern magnolia Silver birch Magnolia kobus Brazil nut Pistachio Weeping willow Magnolia kobus European ash, Culebra Peak, Coyote Lake Beebe Lake Rosamond Lake
168, Inland Aquatic Ecosystems, 55, Lomami, Banyan Indian gooseberry Curry tree Pistachio Quercus acutissima, Pikes Peak, Lake Amador Cuddihy Lakes Eagle Lakes Upper Saddle Lake
169, Greenhouse Ecosystems, 9, Grande, Pará rubber tree Quercus serrata Papaya Quercus acutissima Montezuma cypress American sycamore Silver maple Salix caprea Clove Magnolia kobus Brazil nut Papaya Blue spruce Tree of heaven, Crestone Peak, The Lakes Hell Diver Lakes Van Loan Reservoir Medicine Lake Diamond - X Lake
170, Coral Reefs, 25, Han, Southern magnolia Quercus ilex Magnolia kobus Eastern black walnut European ash Tree of heaven Quercus serrata Bay laurel Silver maple Tea plant Brazil nut, Henry Mountain, Jackass Lakes Solitaire Lake Heart Lake Lower Klamath Lake Mildred Lakes Fern Lake
171, Dry Coastal Ecosystems, 19, Green, Banyan Quercus suber Coast redwood Bristlecone pine Black locust American sycamore Silver maple Sycamore maple Nutmeg Tree of heaven, , Payne Reservoir Maddox Lake Arctic Lake Upper Palisade No. 1 Angel Lake
172, Bioindustrial Ecosystems, 8, Volga, Indian gooseberry Montezuma cypress Quercus acutissima Bristlecone pine English oak Quercus serrata Pará rubber tree, Mount Jackson, Mary Lake Cora Lakes Gillem Lakes Lost Lakes
173, Estuaries and Enclosed Seas, 32, Ishim, European ash Quercus acutissima Cacao tree Coast redwood Pecan Nutmeg Southern magnolia Sycamore maple Northern Red Oak, (Fairweather Mountain)Mount Evans, Schrode Lake Sapphire Lake Powell Reservoir Bay Front Channel
174, Ecosystems of the Deep Ocean, 11, Guaporé (Itenez), Clove Pistachio Salix caprea Papaya Cacao tree Tree of heaven Eastern black walnut, Mount Shasta, Crystal Lake Graveyard Lakes Piute Ponds Davis Lakes Cuddeback Lake
175, Dry Coastal Ecosystems, 40, Niger, Rubber fig Rubber fig Camphor tree Eastern white pine Salix caprea Indian gooseberry Star magnolia Pará rubber tree, Mount Silverthrone, Marsh Lake Gardiner Lakes Inyo Crater Lakes
176, Heathlands and Related Shrublands, 53, Tigris, Northern Red Oak Bristlecone pine Salix caprea Coconut Eastern white pine Indian gooseberry Star magnolia Quercus ilex Brazil nut Quercus acutissima, Mount Shasta, Cardinal Lake Cora Lakes Dixon Lake Black Lake
177, Coral Reefs, 19, Kolyma, Cacao tree Quercus acutissima Camphor tree Pecan Banyan Tree of heaven Magnolia kobus Adansonia digitata Quercus suber Eastern white pine Montezuma cypress Quercus serrata Star magnolia True cinnamon tree, Mount Dubois, Prado Flood Control Basin Matelot Reservoir Bear Lake Bullfrog Lake Humphreys Lakes
